trials_square_2.thisRepN,trials_square_2.thisTrialN,trials_square_2.thisN,trials_square_2.thisIndex,trials_square.thisRepN,trials_square.thisTrialN,trials_square.thisN,trials_square.thisIndex,trials_square_rec.thisRepN,trials_square_rec.thisTrialN,trials_square_rec.thisN,trials_square_rec.thisIndex,text.started,key_resp.started,mouse_4.started,key_resp.keys,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,text_8.started,key_resp_8.started,mouse_5.started,key_resp_8.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,text_level_1.started,text_level_2.started,text_level_1.stopped,text_level_2.stopped,fixation2.started,fixation2.stopped,grid.started,square_rand.started,squareShown,grid.stopped,square_rand.stopped,text_9.started,grid2.started,square_0.started,square_1.started,square_2.started,square_3.started,square_4.started,square_5.started,square_6.started,square_7.started,square_8.started,square_9.started,square_10.started,square_11.started,square_12.started,square_13.started,square_14.started,square_15.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,text_10.started,grid3.started,square_16.started,square_17.started,square_18.started,square_19.started,square_20.started,square_21.started,square_22.started,square_23.started,square_24.started,square_25.started,square_26.started,square_27.started,square_28.started,square_29.started,square_30.started,square_31.started,text_10.stopped,grid3.stopped,square_16.stopped,square_17.stopped,square_18.stopped,square_19.stopped,square_20.stopped,square_21.stopped,square_22.stopped,square_23.stopped,square_24.stopped,square_25.stopped,square_26.stopped,square_27.stopped,square_28.stopped,square_29.stopped,square_30.stopped,square_31.stopped,text_result_squares.started,text_end_prac.started,mouse_2.started,key_resp_13.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,9.855370000004768,9.855370000004768,3.6299985367804766e-05,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710588,001,2023-02-02_00h31.45.144,Symmetry_Span_1,2022.2.5,59.81748488612604,
,,,,,,,,,,,,,,,,[-0.10092592592592593],[-0.018518518518518517],[1],[0],[0],[0.46030499995686114],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710588,001,2023-02-02_00h31.45.144,Symmetry_Span_1,2022.2.5,59.81748488612604,
,,,,,,,,,,,,,,,,,,,,,,10.321841400000267,10.321841400000267,4.910002462565899e-05,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710588,001,2023-02-02_00h31.45.144,Symmetry_Span_1,2022.2.5,59.81748488612604,
,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.1],[-0.018518518518518517],[1],[0],[0],[0.16533160000108182],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710588,001,2023-02-02_00h31.45.144,Symmetry_Span_1,2022.2.5,59.81748488612604,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10.488498999970034,10.488498999970034,12.488283100014087,12.488283100014087,12.488283100014087,13.002722500008531,13.002722500008531,13.002722500008531,square_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710588,001,2023-02-02_00h31.45.144,Symmetry_Span_1,2022.2.5,59.81748488612604,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.654579499969259,14.15489449998131,14.138488899974618,14.138488899974618,square_14,14.803162899974268,14.803162899974268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710588,001,2023-02-02_00h31.45.144,Symmetry_Span_1,2022.2.5,59.81748488612604,
0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.803162899974268,14.803162899974268,14.803162899974268,14.803162899974268,14.803162899974268,14.803162899974268,14.803162899974268,14.803162899974268,14.803162899974268,14.803162899974268,14.803162899974268,14.803162899974268,14.803162899974268,14.803162899974268,14.803162899974268,14.803162899974268,14.803162899974268,14.803162899974268,0.028161199938040227,[-0.20925925925925926],[-0.06851851851851852],[1],[0],[0],[0.3848295999923721],['square_8'],15.21918050001841,15.21918050001841,15.21918050001841,15.21918050001841,15.21918050001841,15.21918050001841,15.21918050001841,15.21918050001841,15.21918050001841,15.21918050001841,15.21918050001841,15.21918050001841,15.21918050001841,15.21918050001841,15.21918050001841,15.21918050001841,15.21918050001841,15.21918050001841,,,,,,,,,,,,,,,,,,,,,,,710588,001,2023-02-02_00h31.45.144,Symmetry_Span_1,2022.2.5,59.81748488612604,
0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.419990999973379,15.419990999973379,15.419990999973379,15.419990999973379,15.419990999973379,15.419990999973379,15.419990999973379,15.419990999973379,15.419990999973379,15.419990999973379,15.419990999973379,15.419990999973379,15.419990999973379,15.419990999973379,15.419990999973379,15.419990999973379,15.419990999973379,15.419990999973379,0.021730899985414,[0.07222222222222222],[-0.19166666666666668],[1],[0],[0],[0.21192520001204684],['square_14'],15.63830200000666,15.63830200000666,15.63830200000666,15.63830200000666,15.63830200000666,15.63830200000666,15.63830200000666,15.63830200000666,15.63830200000666,15.63830200000666,15.63830200000666,15.63830200000666,15.63830200000666,15.63830200000666,15.63830200000666,15.63830200000666,15.63830200000666,15.63830200000666,15.853252700006124,15.853252700006124,15.853252700006124,15.853252700006124,15.853252700006124,15.853252700006124,15.853252700006124,15.853252700006124,15.853252700006124,15.853252700006124,15.853252700006124,15.853252700006124,15.853252700006124,15.853252700006124,15.853252700006124,15.853252700006124,15.853252700006124,15.853252700006124,,,,,710588,001,2023-02-02_00h31.45.144,Symmetry_Span_1,2022.2.5,59.81748488612604,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.853252700006124,15.853252700006124,0.007344999990891665,15.853252700006124,,,,,,,
